,user_id_idx,item_id_idx,pred_items,intrsctn_itm@1,recall@1,precision@1,ranks@1,ndcg@1,mrr@1,intrsctn_itm@3,recall@3,precision@3,ranks@3,ndcg@3,mrr@3,intrsctn_itm@5,recall@5,precision@5,ranks@5,ndcg@5,mrr@5,intrsctn_itm@10,recall@10,precision@10,ranks@10,ndcg@10,mrr@10,intrsctn_itm@20,recall@20,precision@20,ranks@20,ndcg@20,mrr@20,intrsctn_itm@50,recall@50,precision@50,ranks@50,ndcg@50,mrr@50,intrsctn_itm@100,recall@100,precision@100,ranks@100,ndcg@100,mrr@100
430,637,"[1092, 1162]","[1481, 2142, 609, 1976, 1196, 2027, 2326, 1216, 551, 794, 1582, 465, 1251, 2393, 1916, 1870, 1898, 1648, 1790, 1994, 1944, 412, 992, 2086, 1702, 1915, 1353, 642, 1604, 917, 1106, 1474, 2369, 1300, 1678, 2108, 1873, 240, 1442, 1513, 2181, 1980, 1850, 2359, 2129, 2212, 125, 1173, 2159, 1178, 1774, 2227, 1495, 1484, 2058, 1705, 1828, 1613, 1901, 2500, 2459, 1101, 1105, 2016, 1554, 571, 1093, 1717, 1829, 2105, 2224, 461, 394, 775, 943, 638, 1275, 283, 888, 666, 1245, 981, 627, 1157, 2341, 1623, 1503, 393, 1551, 396, 409, 2442, 1746, 373, 2466, 708, 1669, 2485, 2464, 554]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
431,638,[1495],"[2326, 2212, 1604, 1916, 2211, 2142, 1705, 1300, 1495, 2110, 2369, 760, 1503, 1196, 1106, 2058, 2429, 1216, 1892, 1551, 1915, 1469, 1489, 858, 1582, 1959, 2027, 1911, 796, 1029, 2311, 2265, 2140, 642, 1898, 127, 2341, 1702, 1614, 1381, 859, 1484, 860, 1991, 2224, 1057, 2459, 2321, 666, 800, 1613, 1000, 2043, 1850, 2517, 1802, 1033, 1648, 1928, 1157, 1964, 1442, 2522, 247, 1121, 412, 1842, 2256, 1468, 2470, 2444, 2373, 454, 1522, 710, 1873, 198, 811, 2167, 1712, 2098, 1748, 2290, 1972, 1704, 1408, 1338, 1404, 2129, 1011, 1333, 993, 833, 981, 10, 1893, 1943, 524, 2159, 2354]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[1495],1.0,0.1,[9],0.30102999566398125,0.1111111111111111,[1495],1.0,0.05,[9],0.30102999566398125,0.1111111111111111,[1495],1.0,0.02,[9],0.30102999566398125,0.1111111111111111,[1495],1.0,0.01,[9],0.30102999566398125,0.1111111111111111
432,639,[1285],"[1300, 1349, 2291, 937, 1299, 841, 914, 979, 2086, 1298, 790, 771, 2151, 2326, 230, 792, 1951, 806, 2385, 1178, 151, 1527, 1331, 1916, 1495, 57, 1987, 775, 976, 2224, 2208, 1322, 1387, 1481, 1685, 1106, 1029, 175, 598, 614, 943, 1870, 2355, 2311, 1897, 1196, 1915, 283, 2211, 1912, 579, 1529, 496, 498, 796, 2341, 977, 2001, 1582, 1338, 992, 1057, 1408, 760, 1115, 52, 524, 902, 1093, 1551, 2369, 486, 1503, 958, 2486, 1407, 2058, 1959, 1976, 787, 1815, 1124, 789, 2043, 1009, 1802, 938, 1557, 2084, 2256, 1928, 2517, 2085, 2230, 1840, 1199, 298, 2045, 2167, 1023]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
433,641,"[1392, 853]","[2211, 2326, 1604, 1916, 2237, 609, 642, 2429, 2086, 858, 859, 760, 860, 2212, 2027, 1898, 1582, 1994, 1503, 1705, 1869, 1702, 1178, 2265, 2369, 1614, 136, 2098, 1850, 2459, 1495, 1551, 1790, 2108, 1911, 1106, 1300, 992, 283, 1353, 800, 993, 461, 2243, 1915, 2129, 2464, 1662, 775, 1381, 1873, 2256, 1959, 1685, 1522, 619, 1177, 2500, 1870, 2190, 436, 2140, 1991, 1101, 1987, 2311, 2337, 1360, 2341, 2144, 1157, 485, 2522, 1302, 1648, 2016, 2227, 1349, 551, 796, 2290, 2218, 571, 1657, 247, 638, 811, 1211, 1842, 1623, 2373, 1534, 2385, 1943, 1704, 1896, 1892, 708, 2058, 849]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
434,642,[38],"[2211, 1604, 2326, 1503, 2237, 760, 1916, 1551, 1481, 1994, 1196, 858, 2351, 1959, 859, 1178, 2140, 1106, 1381, 860, 642, 1275, 2142, 1991, 1911, 2108, 1915, 1582, 989, 1976, 1897, 2042, 2341, 2268, 2369, 1685, 136, 1333, 2371, 2459, 1209, 551, 1353, 848, 2337, 708, 619, 2256, 2290, 1404, 1704, 1802, 1969, 1943, 477, 794, 1522, 1873, 1177, 1338, 1251, 281, 1216, 465, 1964, 1858, 615, 1011, 483, 2354, 783, 2210, 1302, 792, 1225, 1664, 1901, 1469, 1089, 849, 1627, 703, 1898, 461, 1468, 2404, 598, 1192, 1242, 2027, 1740, 1696, 2100, 1748, 1017, 2517, 571, 376, 686, 1173]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
435,643,[66],"[860, 2211, 2104, 858, 859, 1792, 1604, 2237, 2374, 1650, 424, 2243, 2283, 1942, 1177, 619, 1196, 1489, 760, 264, 1751, 1612, 2326, 136, 1061, 2212, 1959, 127, 1302, 1166, 609, 963, 1869, 1495, 2337, 1893, 510, 1503, 2244, 2278, 1911, 1859, 1662, 2379, 1546, 1468, 1916, 1595, 237, 2281, 1106, 849, 1994, 2473, 1269, 238, 2029, 611, 1776, 803, 171, 337, 2265, 1768, 1266, 2387, 1097, 349, 796, 2385, 1894, 739, 2459, 2290, 1657, 2256, 1360, 2038, 2054, 2477, 1115, 1915, 206, 777, 2129, 1017, 1614, 2144, 1267, 513, 1134, 1043, 1013, 1404, 1961, 1918, 2171, 974, 557, 1704]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
436,644,[955],"[2517, 1802, 1338, 2404, 959, 1539, 1044, 990, 1160, 2211, 1339, 2247, 1866, 519, 1951, 2307, 903, 729, 1595, 2069, 2067, 1766, 1604, 1230, 135, 459, 2068, 704, 249, 211, 2099, 1738, 1367, 2328, 1392, 2495, 2151, 1395, 1446, 1723, 1719, 48, 108, 217, 2401, 58, 674, 1047, 1859, 1718, 230, 932, 591, 1682, 1834, 763, 1716, 477, 1643, 1503, 493, 103, 2279, 2326, 650, 1252, 2212, 2339, 1489, 1498, 2340, 360, 2378, 2377, 1717, 1231, 737, 2055, 1805, 642, 18, 1275, 2004, 858, 619, 1630, 1898, 293, 46, 1259, 859, 609, 1629, 854, 2265, 2249, 2362, 132, 1938, 187]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
437,645,[161],"[2326, 2086, 1916, 1604, 2142, 2211, 1503, 2027, 1551, 1300, 283, 1196, 1897, 1702, 2369, 1898, 992, 1481, 775, 1381, 2212, 551, 1582, 2058, 1991, 2140, 642, 1850, 1115, 1216, 1106, 498, 760, 1915, 2227, 1648, 1994, 2237, 1976, 858, 2500, 1275, 1333, 1959, 860, 859, 1873, 2085, 454, 2084, 2210, 1209, 703, 1468, 1911, 486, 1893, 811, 1556, 841, 2108, 794, 412, 2520, 1623, 2256, 1613, 2224, 2459, 2341, 2373, 2042, 247, 1178, 1522, 1343, 1116, 1442, 2232, 2177, 571, 1842, 981, 337, 686, 10, 757, 1829, 1955, 2300, 2522, 2354, 1704, 2363, 1251, 666, 461, 790, 1404, 1943]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
438,647,"[110, 32]","[2058, 1870, 1469, 1869, 1897, 2130, 2513, 2523, 2274, 1099, 1556, 2371, 2437, 2485, 1291, 1765, 753, 1252, 2039, 1835, 1349, 1850, 2001, 2326, 614, 2484, 670, 2227, 2353, 1011, 2272, 1920, 651, 2097, 636, 1401, 1411, 1868, 2351, 630, 2021, 1745, 1000, 2081, 986, 2328, 2225, 1350, 2230, 741, 411, 2379, 686, 787, 1994, 1253, 1916, 1637, 2479, 2092, 970, 131, 1489, 869, 48, 1985, 2057, 2108, 1197, 364, 1898, 682, 2419, 708, 122, 342, 2515, 2265, 1503, 673, 1786, 1353, 1706, 547, 1857, 1304, 2209, 1063, 2312, 642, 2482, 1551, 2516, 1634, 2123, 1377, 748, 1481, 954, 356]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
439,649,[26],"[2326, 1916, 1604, 2211, 1746, 1469, 703, 2212, 2466, 2058, 2177, 722, 2369, 760, 1138, 2373, 1481, 710, 1468, 2475, 1196, 2237, 2351, 858, 1959, 404, 1911, 1869, 2181, 2144, 1893, 2257, 859, 19, 1976, 1705, 1031, 2130, 1503, 860, 1489, 1972, 337, 2459, 1011, 247, 2093, 609, 811, 1842, 1115, 2522, 1495, 598, 1676, 794, 10, 1551, 2363, 1892, 800, 2515, 2500, 2146, 1012, 2470, 1157, 970, 1967, 2372, 575, 1994, 438, 720, 2341, 2290, 2223, 1582, 465, 2140, 2306, 1251, 2224, 136, 2185, 1599, 753, 192, 701, 1549, 1774, 340, 1745, 217, 550, 1131, 1404, 2113, 1244, 1106]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
440,652,"[139, 1776]","[2027, 1702, 1898, 1503, 1850, 1551, 1648, 2500, 1381, 2140, 1991, 198, 642, 1333, 1488, 1916, 1209, 2218, 2144, 2212, 609, 974, 952, 2473, 1662, 371, 1317, 2015, 2119, 1839, 436, 1353, 453, 2515, 461, 223, 981, 2100, 305, 1247, 1028, 1705, 568, 917, 558, 2113, 2386, 1375, 1701, 2456, 665, 2318, 2400, 1438, 1484, 694, 2382, 2354, 2477, 1790, 2075, 702, 993, 2231, 475, 1990, 292, 2311, 1893, 1558, 2326, 1467, 1456, 1822, 1310, 2123, 348, 765, 2210, 1153, 545, 1851, 1489, 1930, 2443, 396, 1912, 2298, 767, 1811, 1211, 1604, 164, 1704, 2122, 1979, 2343, 644, 2088, 1203]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
441,653,[1475],"[1196, 2211, 642, 2326, 498, 1115, 2027, 1898, 1481, 2212, 1916, 1604, 1648, 2237, 858, 1994, 666, 461, 2311, 1976, 1489, 2224, 2500, 1702, 2341, 760, 859, 1870, 1928, 1029, 2300, 1193, 2108, 1786, 794, 1173, 496, 1063, 1850, 2167, 1576, 1408, 1802, 1959, 1076, 860, 2016, 1194, 465, 974, 2459, 2404, 1251, 2517, 551, 993, 1522, 2256, 684, 1338, 981, 1211, 1657, 136, 619, 630, 1718, 1360, 279, 1955, 2486, 2369, 952, 223, 2365, 1892, 1057, 694, 1935, 1623, 1254, 708, 1627, 477, 2386, 1582, 2144, 2312, 938, 2210, 1086, 1858, 1911, 2337, 2107, 935, 1705, 665, 2373, 2006]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
442,654,[1211],"[2326, 1115, 498, 2211, 1916, 1193, 2429, 2300, 1576, 1604, 1076, 1648, 1489, 1300, 1955, 1746, 2212, 760, 2027, 2369, 2365, 551, 1898, 2466, 642, 858, 859, 722, 1893, 2085, 2006, 1484, 2107, 844, 860, 2285, 2058, 1959, 1138, 1468, 1935, 609, 1748, 2373, 1157, 2386, 1117, 1106, 2362, 1503, 1596, 539, 1826, 1196, 2341, 2475, 1469, 1915, 1116, 1869, 1842, 247, 2522, 1010, 2347, 811, 1372, 337, 1121, 1551, 2311, 1837, 2363, 862, 1582, 2337, 1029, 1705, 2140, 1977, 2299, 136, 172, 1600, 2256, 1522, 1577, 2257, 10, 217, 497, 1911, 19, 2206, 2385, 2328, 1613, 1275, 1185, 1373]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
443,655,[289],"[2211, 2086, 1893, 1503, 1178, 1551, 1604, 2464, 2016, 2237, 1481, 283, 858, 2459, 859, 794, 993, 1381, 485, 1331, 860, 2190, 2140, 1991, 775, 1748, 992, 1106, 2142, 551, 1976, 862, 1870, 1915, 1685, 2310, 2058, 496, 1582, 1372, 1275, 498, 2093, 1333, 642, 136, 1105, 2227, 1302, 2408, 1141, 792, 1743, 1209, 2084, 2144, 619, 1115, 2098, 1613, 2486, 985, 1898, 2085, 1196, 1192, 1576, 1161, 1076, 2042, 465, 1216, 1468, 2337, 2334, 2520, 1177, 702, 604, 2351, 1364, 281, 1251, 2354, 1873, 1648, 598, 974, 1704, 675, 389, 1245, 2485, 1987, 849, 337, 1964, 1943, 1746, 757]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
444,656,"[1508, 161]","[2211, 2237, 858, 859, 860, 136, 1302, 1177, 2337, 1196, 849, 2385, 1017, 1604, 2326, 2016, 1106, 1013, 2459, 1893, 642, 2464, 609, 993, 1896, 485, 2190, 812, 2212, 2086, 1916, 1915, 820, 2256, 2265, 1015, 1994, 1522, 935, 2429, 722, 1614, 1808, 572, 530, 794, 686, 2210, 2108, 1748, 1468, 998, 2098, 728, 760, 997, 1105, 1790, 1705, 1161, 684, 137, 1891, 1964, 1503, 2093, 1966, 2120, 279, 1173, 80, 2140, 102, 283, 1911, 2369, 985, 2310, 604, 2334, 1967, 2354, 337, 1666, 630, 1491, 1551, 1431, 1941, 2409, 1178, 1582, 824, 1023, 1718, 2444, 2170, 1432, 1487, 1089]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
445,657,[548],"[2211, 2265, 1614, 2429, 992, 2326, 2058, 1489, 2227, 1503, 1106, 1604, 858, 859, 1920, 2237, 1916, 1196, 1551, 860, 2513, 1331, 1915, 609, 2057, 2341, 2140, 1381, 2129, 1991, 1325, 642, 1967, 2404, 136, 2292, 1768, 1763, 694, 1802, 2337, 1946, 787, 1596, 1389, 1994, 2517, 1790, 1338, 1582, 1364, 1101, 97, 504, 524, 2369, 1964, 1869, 830, 1097, 619, 1263, 1333, 2430, 2225, 1177, 217, 1209, 498, 833, 2194, 1159, 555, 81, 1302, 760, 1705, 1224, 2108, 579, 2170, 2354, 1534, 1300, 1522, 2256, 1942, 229, 1115, 1484, 1491, 391, 1987, 2210, 1105, 1787, 1959, 811, 1539, 1870]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
446,659,[325],"[2211, 2360, 1075, 2429, 145, 867, 2326, 2212, 1870, 2237, 609, 859, 858, 860, 1178, 788, 2106, 1916, 992, 1604, 1897, 2227, 642, 2058, 1685, 2361, 2196, 1790, 1898, 182, 1106, 1987, 811, 136, 1736, 1300, 1573, 1489, 2337, 760, 770, 1177, 1302, 619, 1994, 1648, 1915, 1892, 585, 2485, 1438, 833, 162, 1963, 2170, 792, 2435, 2385, 1397, 1337, 2430, 391, 1556, 1576, 1192, 2098, 562, 1076, 1745, 2224, 1224, 1869, 2490, 2129, 809, 666, 1749, 1053, 1959, 622, 1662, 2481, 1436, 2027, 849, 704, 1017, 583, 2369, 981, 292, 686, 2285, 1746, 800, 1582, 2484, 436, 970, 1614]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
447,661,[1301],"[2326, 1916, 1604, 2497, 2046, 2369, 348, 563, 1196, 1415, 881, 2373, 478, 2142, 642, 1826, 498, 2042, 314, 1115, 1842, 1786, 811, 247, 2086, 1063, 1225, 1911, 2522, 781, 2020, 1157, 2321, 2470, 2322, 2500, 2363, 10, 1484, 800, 2447, 1416, 1503, 1582, 1413, 2019, 1657, 1121, 1360, 1800, 438, 2223, 1955, 2459, 461, 2306, 2136, 1401, 1789, 760, 1534, 1702, 1994, 1268, 992, 2454, 2290, 550, 340, 1613, 1216, 2448, 1017, 1007, 1850, 524, 253, 1551, 2227, 1705, 2300, 2347, 2058, 127, 1704, 1966, 2110, 151, 373, 1837, 1404, 1990, 1373, 2415, 775, 1779, 1943, 844, 1351, 1870]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
448,663,"[3, 728]","[1869, 1605, 1349, 1193, 1109, 516, 1196, 630, 2211, 2351, 1350, 2040, 1408, 1709, 2212, 1252, 2311, 1029, 1484, 1253, 760, 832, 870, 1222, 1870, 2092, 1706, 734, 1225, 1837, 646, 1121, 1772, 1959, 1702, 2404, 869, 2429, 614, 1835, 670, 1152, 2479, 878, 1850, 2347, 858, 1057, 2320, 1581, 2027, 2458, 831, 1600, 954, 2514, 342, 2210, 1604, 1201, 860, 1665, 1929, 2275, 1836, 859, 615, 2203, 835, 1881, 1898, 1326, 2445, 2138, 2500, 1582, 853, 991, 1892, 1648, 1761, 666, 360, 642, 993, 2328, 2224, 974, 1399, 1287, 1422, 198, 2217, 2286, 2415, 547, 1667, 809, 2209, 1173]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
449,664,[241],"[1484, 1121, 1837, 1600, 2086, 2445, 2328, 958, 551, 975, 1364, 2243, 1836, 283, 1604, 2321, 1744, 1779, 2379, 510, 1399, 2427, 1546, 2211, 775, 725, 963, 1709, 1766, 1441, 2239, 1073, 1996, 1915, 1485, 2244, 2336, 2330, 1120, 78, 1951, 745, 2263, 884, 1357, 1903, 1236, 1934, 1119, 1466, 1765, 2326, 1083, 2084, 2265, 1518, 1196, 2302, 694, 238, 2331, 1126, 2322, 1416, 1606, 1767, 1614, 979, 472, 1343, 5, 554, 1942, 1252, 1106, 273, 1523, 1043, 837, 659, 1745, 867, 575, 18, 1786, 632, 362, 642, 1893, 188, 313, 1911, 1163, 1157, 705, 1284, 2513, 2475, 2038, 612]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
450,666,[513],"[2086, 283, 775, 2211, 2084, 2520, 2085, 1343, 757, 2237, 2279, 755, 1604, 1318, 2142, 886, 2212, 1919, 635, 858, 1135, 859, 789, 860, 432, 1823, 2130, 213, 2224, 2171, 666, 1187, 2266, 609, 1928, 2055, 1134, 1353, 279, 99, 1133, 1193, 1495, 2167, 1576, 509, 833, 136, 495, 1216, 642, 1288, 1036, 1136, 1076, 1702, 277, 1743, 1701, 2371, 282, 2400, 638, 412, 2215, 2407, 1521, 2351, 1302, 619, 1203, 1150, 1283, 297, 1911, 1994, 1331, 1177, 767, 1503, 1809, 935, 966, 376, 1979, 1973, 281, 849, 796, 1277, 1892, 2280, 114, 1693, 675, 1790, 2129, 1106, 266, 839]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
451,667,"[1192, 460, 6, 101, 76]","[2256, 1891, 1941, 1142, 2312, 2328, 481, 1654, 1102, 1870, 2057, 1083, 2107, 1774, 2255, 2070, 301, 1940, 2028, 1919, 1897, 636, 206, 2225, 1604, 1939, 305, 409, 642, 747, 1134, 1554, 1321, 1677, 2212, 1893, 2478, 241, 1484, 1854, 1452, 1055, 2055, 2243, 910, 1141, 1374, 760, 1121, 565, 2311, 1300, 2344, 2334, 640, 6, 113, 196, 233, 1495, 2271, 1316, 666, 1705, 2144, 330, 316, 1698, 1143, 2429, 2027, 545, 1353, 0, 2211, 2078, 1144, 2347, 638, 2108, 1556, 88, 2142, 1489, 703, 1371, 57, 38, 1837, 2177, 2326, 1582, 324, 1898, 1503, 470, 490, 2224, 1600, 461]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[6],0.2,0.01,[56],0.05814616844308578,0.0035714285714285713
452,668,[151],"[1897, 642, 1604, 2211, 2407, 2245, 2429, 2279, 1556, 1484, 2476, 1193, 461, 1121, 2212, 609, 1576, 760, 1225, 1076, 1994, 2347, 1837, 2341, 1648, 2256, 1911, 1974, 1522, 412, 1489, 1600, 551, 686, 1211, 691, 1959, 1893, 859, 2328, 710, 1743, 858, 1011, 2098, 2027, 1802, 1408, 2459, 2343, 2517, 2006, 636, 1495, 1857, 2240, 958, 1338, 1935, 1300, 2404, 1790, 1891, 2290, 2445, 1915, 136, 1086, 975, 1746, 1582, 578, 2386, 841, 1106, 472, 1852, 1485, 448, 2466, 2171, 2124, 2475, 722, 1534, 1605, 959, 1404, 800, 2144, 833, 1892, 2337, 1744, 1103, 1941, 876, 2170, 1380, 1022]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
453,670,"[286, 2348, 419, 603]","[1582, 1196, 2086, 2429, 571, 1829, 1870, 1604, 888, 2211, 283, 673, 686, 981, 630, 1148, 212, 2326, 609, 775, 1173, 2433, 1168, 1503, 1132, 858, 2144, 2016, 1785, 1032, 1225, 692, 1718, 684, 2459, 943, 1916, 2453, 2329, 1994, 1147, 1106, 1959, 1869, 2094, 1136, 2271, 760, 529, 699, 115, 2265, 833, 642, 2515, 859, 1614, 124, 2108, 2212, 1911, 1628, 1915, 615, 1886, 1134, 80, 2084, 1396, 860, 404, 1790, 715, 619, 2430, 2485, 824, 2170, 2520, 1343, 1974, 698, 135, 2085, 2058, 284, 1551, 2311, 2130, 1224, 1898, 2457, 1466, 1268, 1049, 749, 1029, 1000, 2477, 6]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
454,672,[122],"[1196, 1489, 1779, 2212, 1487, 694, 2292, 1862, 2140, 217, 1304, 1173, 1768, 2074, 1551, 609, 1263, 541, 563, 1808, 172, 1491, 2278, 2104, 1254, 1381, 81, 2360, 630, 1718, 1217, 1748, 1991, 1139, 498, 115, 2016, 522, 862, 2177, 1097, 1490, 992, 279, 1959, 1569, 2337, 2361, 2196, 1460, 2142, 1106, 2269, 2271, 1396, 2210, 80, 1628, 1790, 749, 1372, 1333, 1395, 1892, 1887, 203, 2408, 1613, 2432, 824, 135, 1141, 760, 564, 391, 2429, 1667, 1209, 259, 1397, 1311, 1898, 881, 1738, 2504, 1076, 1915, 884, 1582, 1495, 1870, 585, 1398, 1488, 981, 956, 592, 1156, 2169, 2286]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
455,673,"[413, 250]","[609, 1893, 1790, 2326, 1604, 1916, 2310, 1870, 1105, 642, 1689, 1994, 611, 1300, 2311, 916, 1029, 2007, 496, 2108, 1930, 2371, 1106, 1929, 2256, 2351, 540, 1666, 1801, 2369, 1495, 1489, 1522, 1628, 745, 1932, 1582, 1875, 1549, 1311, 1555, 1270, 290, 2486, 1503, 1554, 404, 2058, 1839, 2081, 1869, 1057, 992, 1911, 1898, 760, 1302, 1382, 1362, 1550, 1408, 1702, 924, 461, 1915, 904, 0, 610, 719, 2129, 2459, 184, 366, 292, 2485, 938, 1211, 1551, 1931, 1850, 1422, 953, 1891, 993, 1959, 917, 708, 2001, 2455, 1089, 796, 551, 2373, 330, 1101, 2312, 2341, 1892, 477, 1056]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
